,index,PRES,TMPK,DWPK,RELH,UWND,VWND,HGHT,TIME,LAT,LON,lat,lon,time,deltat,plev,u,v,error_era5,u_error,v_error,error_mag
194,194,126.0,216.04,189.39,2.12,24.11,-2.11,15078.99,2020-07-07 12:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 10:03:44,125.5999984741211,8.339253,1.9725165,14.39842,15.770746574401855,-4.082516536712646,16.290592033027533
195,195,125.0,216.25,189.25,2.02,22.66,-2.37,15129.19,2020-07-07 12:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 10:03:44,125.5999984741211,8.339253,1.9725165,14.39842,14.320746574401856,-4.342516536712647,14.964666127911618
196,196,121.0,215.73,189.16,2.13,16.73,-2.95,15334.35,2020-07-07 12:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 10:03:44,117.80000305175781,5.1972494,4.3680143,18.184473,11.53275058746338,-7.318014335632324,13.658611566669475
197,197,117.0,215.19,189.07,2.24,18.98,1.66,15546.42,2020-07-07 12:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 10:03:44,117.80000305175781,5.1972494,4.3680143,18.184473,13.78275058746338,-2.708014335632324,14.046264820165264
198,198,116.0,215.05,189.05,2.27,19.23,1.68,15600.56,2020-07-07 12:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 10:03:44,117.80000305175781,5.1972494,4.3680143,18.184473,14.03275058746338,-2.6880143356323245,14.287879832869491
199,199,113.0,217.05,189.05,1.77,19.99,1.75,15766.16,2020-07-07 12:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 10:03:44,110.19999694824219,2.8978016,3.459661,16.386023,17.092198362350462,-1.7096610069274902,17.17749066704867
200,200,109.0,216.7,188.99,1.83,21.03,1.84,15994.35,2020-07-07 12:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 10:03:44,110.19999694824219,2.8978016,3.459661,16.386023,18.132198362350465,-1.6196610069274902,18.20439285526947
201,201,103.0,216.14,188.9,1.93,13.85,-1.21,16352.84,2020-07-07 12:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 10:03:44,103.0,2.830089,-1.0805753,14.639032,11.019910907745361,-0.12942465305328366,11.020670903146648
202,202,100.0,215.85,188.85,1.99,16.47,-0.0,16540.0,2020-07-07 12:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 10:03:44,103.0,2.830089,-1.0805753,14.639032,13.63991090774536,1.0805753469467163,13.682646405270432
203,203,70.0,218.85,189.85,1.63,3.73,1.74,18800.0,2020-07-07 12:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 10:03:44,103.0,2.830089,-1.0805753,14.639032,0.8999109077453613,2.8205753469467165,2.9606561653935217
204,204,50.0,220.25,189.25,1.25,1.18,1.69,20960.0,2020-07-07 12:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 10:03:44,103.0,2.830089,-1.0805753,14.639032,-1.6500890922546387,2.7705753469467163,3.2247297197574025
205,205,30.0,223.85,190.85,1.07,-8.95,2.4,24290.0,2020-07-07 12:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 10:03:44,103.0,2.830089,-1.0805753,14.639032,-11.780089092254638,3.480575346946716,12.283521635395523
206,206,20.0,229.05,193.05,0.86,-12.82,-1.12,26970.0,2020-07-07 12:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 10:03:44,103.0,2.830089,-1.0805753,14.639032,-15.650089092254639,-0.0394246530532838,15.65013875014455
207,207,10.0,236.05,196.05,0.67,-12.57,4.58,31670.0,2020-07-07 12:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 10:03:44,103.0,2.830089,-1.0805753,14.639032,-15.400089092254639,5.660575346946716,16.407463463553444
0,0,1016.0,283.75,282.95,94.79,0.99,1.18,88.0,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,878.5999755859375,-1.6817923,0.876445,6.3450174,2.671792259216309,0.30355500459671014,2.6889811299493895
1,1,1012.0,285.15,283.25,88.15,1.76,1.29,120.01,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,878.5999755859375,-1.6817923,0.876445,6.3450174,3.4417922592163084,0.41355500459671024,3.4665489607718345
2,2,1002.0,284.95,283.25,89.32,3.79,0.13,200.76,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,878.5999755859375,-1.6817923,0.876445,6.3450174,5.471792259216309,-0.7464449954032898,5.522471426742028
3,3,1000.0,284.95,283.25,89.32,4.1,-0.36,217.0,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,878.5999755859375,-1.6817923,0.876445,6.3450174,5.781792259216308,-1.2364449954032897,5.91252213149274
4,4,991.0,284.42,282.46,87.71,4.67,-2.18,292.64,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,878.5999755859375,-1.6817923,0.876445,6.3450174,6.3517922592163085,-3.05644499540329,7.048909200306529
5,5,983.0,283.95,281.75,86.27,5.0,-2.59,360.45,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,878.5999755859375,-1.6817923,0.876445,6.3450174,6.681792259216309,-3.4664449954032897,7.527455659217097
6,6,978.0,283.75,280.15,78.4,5.2,-2.86,403.01,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,878.5999755859375,-1.6817923,0.876445,6.3450174,6.881792259216309,-3.7364449954032897,7.830714265166607
7,7,974.0,283.75,277.75,66.4,5.35,-3.09,437.18,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,878.5999755859375,-1.6817923,0.876445,6.3450174,7.031792259216308,-3.9664449954032897,8.073338112474554
8,8,973.0,283.75,277.75,66.4,5.33,-3.08,445.74,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,878.5999755859375,-1.6817923,0.876445,6.3450174,7.011792259216309,-3.95644499540329,8.051005383680815
9,9,946.0,281.75,278.15,78.09,4.85,-2.8,679.51,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,878.5999755859375,-1.6817923,0.876445,6.3450174,6.531792259216308,-3.6764449954032896,7.495369098435645
10,10,933.0,281.15,277.35,76.92,4.61,-2.66,793.93,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,878.5999755859375,-1.6817923,0.876445,6.3450174,6.291792259216309,-3.53644499540329,7.2175545054157535
11,11,925.0,280.75,275.85,71.1,4.46,-2.57,865.0,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,878.5999755859375,-1.6817923,0.876445,6.3450174,6.141792259216309,-3.4464449954032896,7.042698010117269
12,12,916.0,280.35,274.35,65.65,4.07,-2.35,945.57,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,878.5999755859375,-1.6817923,0.876445,6.3450174,5.751792259216309,-3.22644499540329,6.594926951949019
13,13,875.0,277.87,274.54,78.98,2.23,-1.28,1320.9,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,878.5999755859375,-1.6817923,0.876445,6.3450174,3.9117922592163086,-2.15644499540329,4.46680799872398
14,14,873.0,277.75,274.55,79.72,2.65,-1.56,1339.66,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,878.5999755859375,-1.6817923,0.876445,6.3450174,4.331792259216309,-2.43644499540329,4.9699787114868075
15,15,865.0,278.15,272.15,65.16,4.34,-2.72,1414.8,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,852.7999877929688,1.8228395,-0.10345973,5.585141,2.5171605014801024,-2.6165402692556383,3.6307547384597503
16,16,860.0,278.75,268.75,48.56,5.37,-3.5,1462.19,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,852.7999877929688,1.8228395,-0.10345973,5.585141,3.5471605014801026,-3.396540269255638,4.911092895062741
17,17,854.0,279.15,266.15,38.75,6.58,-4.5,1519.49,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,852.7999877929688,1.8228395,-0.10345973,5.585141,4.757160501480103,-4.396540269255638,6.477664886054916
18,18,851.0,279.95,261.95,26.4,7.17,-5.02,1548.34,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,852.7999877929688,1.8228395,-0.10345973,5.585141,5.3471605014801025,-4.916540269255638,7.263917238501636
19,19,850.0,280.35,262.35,26.51,7.17,-5.02,1558.0,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,852.7999877929688,1.8228395,-0.10345973,5.585141,5.3471605014801025,-4.916540269255638,7.263917238501636
20,20,849.0,280.35,262.35,26.51,7.21,-5.0,1567.67,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,852.7999877929688,1.8228395,-0.10345973,5.585141,5.3871605014801025,-4.896540269255638,7.279945389709282
21,21,846.0,280.55,263.55,28.75,7.35,-4.95,1596.77,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,852.7999877929688,1.8228395,-0.10345973,5.585141,5.527160501480102,-4.846540269255638,7.351085347799894
22,22,834.0,280.15,261.15,24.42,7.89,-4.7,1714.14,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,827.4000244140625,3.1395779,-3.2504218,5.8700786,4.750422134399414,-1.4495782375335695,4.966667647600634
23,23,831.0,280.02,260.52,23.43,8.03,-4.63,1743.68,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,827.4000244140625,3.1395779,-3.2504218,5.8700786,4.890422134399413,-1.3795782375335692,5.081285739465942
24,24,817.0,279.39,257.56,19.2,7.74,-2.82,1882.94,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,827.4000244140625,3.1395779,-3.2504218,5.8700786,4.600422134399414,0.4304217624664308,4.620513684459421
25,25,816.0,279.35,257.35,18.92,7.81,-2.81,1892.98,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,827.4000244140625,3.1395779,-3.2504218,5.8700786,4.670422134399414,0.4404217624664306,4.691142104257982
26,26,776.0,276.88,258.68,25.09,10.65,-1.88,2302.42,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,777.7999877929688,5.8625507,-2.7796938,6.278436,4.7874492645263675,0.8996938419342042,4.871254404116909
27,27,774.0,276.75,258.75,25.46,10.29,-1.94,2323.44,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,777.7999877929688,5.8625507,-2.7796938,6.278436,4.427449264526366,0.8396938419342042,4.506372458878348
28,28,761.0,275.95,256.95,23.22,7.96,-2.13,2460.58,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,753.5999755859375,6.527149,-4.702103,7.533491,1.4328507995605468,2.572103137969971,2.944278513686548
29,29,757.0,275.95,257.95,25.23,8.33,-2.06,2503.19,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,753.5999755859375,6.527149,-4.702103,7.533491,1.802850799560547,2.6421031379699706,3.198590314051937
30,30,749.0,275.95,250.95,13.9,9.07,-1.88,2589.06,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,753.5999755859375,6.527149,-4.702103,7.533491,2.542850799560547,2.822103137969971,3.798730881513676
31,31,744.0,275.75,254.75,19.57,9.54,-1.73,2643.18,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,753.5999755859375,6.527149,-4.702103,7.533491,3.012850799560546,2.9721031379699707,4.232099597498099
32,32,743.0,275.75,252.25,15.79,9.63,-1.7,2654.04,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,753.5999755859375,6.527149,-4.702103,7.533491,3.1028507995605477,3.0021031379699705,4.317442105615624
33,33,742.0,275.75,249.75,12.68,9.69,-1.84,2664.92,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,753.5999755859375,6.527149,-4.702103,7.533491,3.1628507995605464,2.862103137969971,4.265590176359931
34,34,733.0,275.55,245.55,8.79,10.07,-3.21,2763.42,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,729.9000244140625,9.337257,-4.3396854,5.041038,0.732742614746094,1.1296854400634766,1.3465143641849326
35,35,730.0,275.35,247.85,11.0,10.16,-3.7,2796.49,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,729.9000244140625,9.337257,-4.3396854,5.041038,0.8227426147460939,0.6396854400634764,1.0421625940075008
36,36,727.0,275.15,250.15,13.71,10.38,-3.5,2829.69,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,729.9000244140625,9.337257,-4.3396854,5.041038,1.0427426147460945,0.8396854400634766,1.3387993870861
37,37,723.0,275.15,253.15,17.81,10.66,-3.22,2874.15,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,729.9000244140625,9.337257,-4.3396854,5.041038,1.322742614746094,1.1196854400634764,1.7330157268632833
38,38,722.0,275.15,254.15,19.41,10.73,-3.15,2885.31,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,729.9000244140625,9.337257,-4.3396854,5.041038,1.3927426147460942,1.1896854400634767,1.8316886845828402
39,39,721.0,275.15,260.15,31.97,10.8,-3.08,2896.48,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,729.9000244140625,9.337257,-4.3396854,5.041038,1.4627426147460945,1.2596854400634765,1.930394613777752
40,40,719.0,275.25,260.75,33.31,10.94,-2.93,2918.89,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,729.9000244140625,9.337257,-4.3396854,5.041038,1.6027426147460933,1.4096854400634764,2.1344781397451933
41,41,717.0,275.35,261.35,34.71,10.94,-3.25,2941.36,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,706.5999755859375,10.815946,-5.1002197,7.607503,0.12405437469482372,1.8502197265625,1.854373890142421
42,42,716.0,275.35,259.35,29.53,10.93,-3.4,2952.62,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,706.5999755859375,10.815946,-5.1002197,7.607503,0.11405437469482393,1.7002197265625,1.7040409381758672
43,43,715.0,275.55,254.55,19.52,10.92,-3.56,2963.9,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,706.5999755859375,10.815946,-5.1002197,7.607503,0.10405437469482415,1.5402197265625,1.5437305849743967
44,44,714.0,275.55,253.55,17.92,10.91,-3.72,2975.2,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,706.5999755859375,10.815946,-5.1002197,7.607503,0.09405437469482436,1.3802197265624998,1.3834206587265843
45,45,713.0,275.75,257.75,25.17,10.89,-3.88,2986.51,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,706.5999755859375,10.815946,-5.1002197,7.607503,0.07405437469482479,1.2202197265625,1.2224648181046782
46,46,712.0,275.55,262.55,37.66,10.88,-4.04,2997.85,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,706.5999755859375,10.815946,-5.1002197,7.607503,0.064054374694825,1.0602197265625,1.0621529228457676
47,47,706.0,274.75,272.15,82.84,10.73,-5.0,3066.16,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,706.5999755859375,10.815946,-5.1002197,7.607503,-0.08594562530517535,0.1002197265625,0.13202516465189457
48,48,705.0,274.75,272.75,86.55,10.88,-4.88,3077.6,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,706.5999755859375,10.815946,-5.1002197,7.607503,0.064054374694825,0.2202197265625001,0.2293462249194596
49,49,700.0,274.55,272.65,87.16,11.61,-4.23,3135.0,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,706.5999755859375,10.815946,-5.1002197,7.607503,0.7940543746948237,0.8702197265624996,1.1780512393230183
50,50,697.0,274.55,272.75,87.8,13.06,-4.75,3169.69,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,706.5999755859375,10.815946,-5.1002197,7.607503,2.2440543746948247,0.3502197265625,2.2712185921792054
51,51,696.0,274.62,272.73,87.25,13.54,-4.93,3181.3,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,706.5999755859375,10.815946,-5.1002197,7.607503,2.7240543746948234,0.17021972656250028,2.729367507611428
52,52,688.0,275.15,272.55,82.89,12.18,-8.38,3274.78,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,683.7000122070312,11.445228,-3.027615,9.410589,0.7347723770141599,-5.352384929656983,5.402584092935734
53,53,685.0,275.05,272.4,82.58,11.44,-9.6,3310.07,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,683.7000122070312,11.445228,-3.027615,9.410589,-0.005227622985840341,-6.572384929656982,6.572387008661639
54,54,670.0,274.54,271.64,80.99,12.23,-8.56,3488.89,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,661.2000122070312,13.471034,-1.2731148,12.418739,-1.2410340499877925,-7.2868851995468145,7.391810429428201
55,55,663.0,274.3,271.27,80.24,15.16,-8.75,3573.71,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,661.2000122070312,13.471034,-1.2731148,12.418739,1.6889659500122072,-7.476885199546814,7.665273528550879
56,56,653.0,273.95,270.75,79.16,16.26,-13.33,3696.44,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,661.2000122070312,13.471034,-1.2731148,12.418739,2.7889659500122086,-12.056885199546814,12.375249968601787
57,57,647.0,274.75,269.75,69.38,16.38,-16.38,3770.92,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,639.0999755859375,10.607407,1.3058848,15.650534,5.7725933837890615,-17.685884838104247,18.60412204005475
58,58,632.0,274.35,268.35,64.28,13.83,-13.83,3960.28,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,639.0999755859375,10.607407,1.3058848,15.650534,3.2225933837890626,-15.135884838104248,15.475145167318951
59,59,624.0,274.15,267.15,59.53,15.47,-14.1,4062.99,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,617.5,4.417554,6.8969407,23.121761,11.052446098327637,-20.996940708160402,23.72821282478816
60,60,617.0,273.51,266.51,59.37,16.96,-14.23,4153.4,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,617.5,4.417554,6.8969407,23.121761,12.542446098327638,-21.1269407081604,24.569505038066584
61,61,597.0,271.63,264.63,58.88,17.35,-14.56,4417.49,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,596.2999877929688,7.0975666,1.2681526,16.968916,10.252433395385744,-15.828152594566346,18.85849424221611
62,62,593.0,271.25,264.25,58.78,18.58,-14.26,4471.36,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,596.2999877929688,7.0975666,1.2681526,16.968916,11.48243339538574,-15.528152594566345,19.31242604334337
63,63,589.0,271.16,262.41,51.16,19.82,-13.88,4525.24,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,596.2999877929688,7.0975666,1.2681526,16.968916,12.722433395385742,-15.148152594566346,19.78198267435025
64,64,575.0,270.85,255.85,30.64,18.29,-12.81,4716.74,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,575.5,4.765525,-2.2819402,15.99139,13.524475135803222,-10.528059778213501,17.139179396709647
65,65,574.0,270.85,255.85,30.64,18.18,-12.73,4730.58,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,575.5,4.765525,-2.2819402,15.99139,13.414475135803222,-10.448059778213501,17.00323781808058
66,66,570.0,270.45,255.45,30.51,17.74,-12.42,4786.14,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,575.5,4.765525,-2.2819402,15.99139,12.974475135803221,-10.138059778213501,16.46563880073307
67,67,566.0,269.85,256.85,35.86,17.29,-12.11,4841.93,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,575.5,4.765525,-2.2819402,15.99139,12.524475135803222,-9.8280597782135,15.920214710596435
68,68,562.0,269.25,258.25,42.14,17.51,-12.26,4898.12,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,555.2000122070312,2.3665042,0.2801337,21.623972,15.143495807647707,-12.540133694410324,19.661648413852
69,69,553.0,268.05,258.05,45.38,18.0,-12.6,5025.47,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,555.2000122070312,2.3665042,0.2801337,21.623972,15.633495807647705,-12.880133694410324,20.255962953007753
70,70,552.0,267.85,256.85,41.71,18.05,-12.64,5039.71,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,555.2000122070312,2.3665042,0.2801337,21.623972,15.683495807647706,-12.920133694410325,20.31998758439434
71,71,548.0,267.45,258.45,49.08,18.27,-12.79,5096.86,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,555.2000122070312,2.3665042,0.2801337,21.623972,15.903495807647705,-13.070133694410323,20.585178495549368
72,72,546.0,267.25,257.25,45.13,18.38,-12.87,5125.56,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,555.2000122070312,2.3665042,0.2801337,21.623972,16.013495807647704,-13.150133694410323,20.720957124670093
73,73,544.0,267.05,259.05,53.15,18.49,-12.95,5154.35,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,535.2000122070312,0.008478694,2.0199318,24.554123,18.481521306335924,-14.96993179321289,23.783723167115674
74,74,539.0,266.45,259.45,57.49,18.77,-13.14,5226.68,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,535.2000122070312,0.008478694,2.0199318,24.554123,18.761521306335926,-15.159931793212891,24.1209082271577
75,75,538.0,266.25,258.25,52.92,18.83,-13.18,5241.21,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,535.2000122070312,0.008478694,2.0199318,24.554123,18.821521306335924,-15.19993179321289,24.192717722554058
76,76,536.0,266.25,256.25,44.82,18.94,-13.26,5270.32,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,535.2000122070312,0.008478694,2.0199318,24.554123,18.931521306335927,-15.27993179321289,24.328559648641125
77,77,530.0,265.65,251.65,31.67,19.28,-13.5,5358.2,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,535.2000122070312,0.008478694,2.0199318,24.554123,19.271521306335927,-15.51993179321289,24.743884422752625
78,78,528.0,265.42,252.84,35.76,19.4,-13.58,5387.64,2020-07-07 00:00:00,50.21,-5.31,50.5,-5.5,2020-07-07 01:56:16,0 days 01:56:16,535.2000122070312,0.008478694,2.0199318,24.554123,19.391521306335925,-15.59993179321289,24.8875264043451
